Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,ODPCategories,ODPCategories_Keywords
Hands Up Scotland Survey,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/hands-up-scotland-survey,https://data.pkc.gov.uk/dataset/b7473a77-cd94-459a-92d8-7e0710e303e7/resource/4771a517-2049-4dc3-93bc-fe08075f6472/download/analysis-by-travel-mode-perth-and-kinross.csv,Analysis by Travel Mode Perth and Kinross,2021-09-24T00:00:00.000Z,2021-12-03T00:00:00.000Z,3588,B,CSV,,roads;safety;transport;schools,,Open Government Licence v3.0,"The Hands Up Scotland Survey looks at how pupils across the country travel to school and nursery.  The project is funded by Transport Scotland and is a joint survey between Sustrans and all 32 Scottish local authorities.  Each September, schools across Scotland complete the survey by asking their pupils ‘How do you normally travel to school?’. Council staff distribute the survey to schools and return pupil responses to the Sustrans’ Research and Monitoring Unit for overall collation, analysis and reporting.  The most recent results, published on 24th June 2021 in the 2020 Annual Report, provide a valuable snapshot of school travel in Scotland.",ckan API,,Budget / Finance;Council and Government;Education;Transportation,"{'Budget / Finance': ['funded'], 'Council and Government': ['council'], 'Education': ['pupil', 'school', 'schools'], 'Transportation': ['transport', 'travel']}"
Hands Up Scotland Survey,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/hands-up-scotland-survey,https://data.pkc.gov.uk/dataset/b7473a77-cd94-459a-92d8-7e0710e303e7/resource/971e7bd6-13df-4beb-872b-d73717172893/download/responses-by-school-type-perth-and-kinross-plus-national.csv,Responses by school type Perth and Kinross plus National.csv,2021-09-24T00:00:00.000Z,2021-12-03T00:00:00.000Z,2613,B,CSV,,roads;safety;transport;schools,,Open Government Licence v3.0,"The Hands Up Scotland Survey looks at how pupils across the country travel to school and nursery.  The project is funded by Transport Scotland and is a joint survey between Sustrans and all 32 Scottish local authorities.  Each September, schools across Scotland complete the survey by asking their pupils ‘How do you normally travel to school?’. Council staff distribute the survey to schools and return pupil responses to the Sustrans’ Research and Monitoring Unit for overall collation, analysis and reporting.  The most recent results, published on 24th June 2021 in the 2020 Annual Report, provide a valuable snapshot of school travel in Scotland.",ckan API,,Budget / Finance;Council and Government;Education;Transportation,"{'Budget / Finance': ['funded'], 'Council and Government': ['council'], 'Education': ['pupil', 'school', 'schools'], 'Transportation': ['transport', 'travel']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://open-data-perth-kinross.hub.arcgis.com/maps/003fea1f0d514df689ecd42f6bba7c46_5,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41681,B,HTML,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Health_And_Social_Care_Localities_2011_Zones/FeatureServer/5,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,9157,B,ARCGIS GEOSERVICE,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://open-data-perth-kinross.hub.arcgis.com/datasets/003fea1f0d514df689ecd42f6bba7c46_5.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://open-data-perth-kinross.hub.arcgis.com/datasets/003fea1f0d514df689ecd42f6bba7c46_5.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://open-data-perth-kinross.hub.arcgis.com/datasets/003fea1f0d514df689ecd42f6bba7c46_5.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Health and Social Care Localities 2011 Zones,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/health-and-social-care-localities-2011-zones,https://open-data-perth-kinross.hub.arcgis.com/datasets/003fea1f0d514df689ecd42f6bba7c46_5.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,health and social care localities,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Locality boundaries created using the 2011 Data Zones as defined by the Perth and Kinross Health and Social Care Partnership. Designed to help support the planning and delivery of local services</span><span>.</span></p></div>,ckan API,,Council and Government;Health and Social Care;Planning and Development,"{'Council and Government': ['boundaries'], 'Health and Social Care': ['health', 'health and social care', 'health and social care partnership'], 'Planning and Development': ['boundaries', 'planning']}"
Household estimates by data zone,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/household-estimates-by-data-zone,https://data.pkc.gov.uk/dataset/63613cde-0390-4765-8c2b-f26a187dd9c5/resource/9d297274-5596-4a2f-a38b-26a09a7bac03/download/householdestimatesdatazonepkc.csv,HouseholdEstimatesDatazonePKC.csv,2022-01-06T00:00:00.000Z,2022-01-06T00:00:00.000Z,19715,B,CSV,,council tax;households,,Open Government Licence v3.0,"Estimates of the number and percentage of dwellings in Perth and Kinross which are occupied, vacant, unoccupied exemptions, long-term empty, second homes, occupied and exempt from paying council tax, or that are receiving a ‘single adult’ Council Tax discount in each neighbourhood (data zone). This data extract comes from the National Records of Scotland (NRS) web pages and is covered by Crown Copyright. https://www.nrscotland.gov.uk/copyright-and-disclaimer ",ckan API,,Budget / Finance;Council and Government;Housing and Estates;Planning and Development,"{'Budget / Finance': ['council tax'], 'Council and Government': ['council', 'council tax'], 'Housing and Estates': ['dwellings', 'neighbourhood'], 'Planning and Development': ['dwellings']}"
LDP2 Green Belt,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/ldp2-green-belt,https://open-data-perth-kinross.hub.arcgis.com/maps/3ac6bb920c86438b97bd22706aefaa04_6,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41411,B,HTML,,green belt;planning,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Green Belt boundary from the 2019 Adopted Local Development Plan</span></p></div>,ckan API,,Planning and Development,"{'Planning and Development': ['green belt', 'local development plan']}"
LDP2 Green Belt,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/ldp2-green-belt,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/LDP2_Green_Belt/FeatureServer/6,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,5782,B,ARCGIS GEOSERVICE,,green belt;planning,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Green Belt boundary from the 2019 Adopted Local Development Plan</span></p></div>,ckan API,,Planning and Development,"{'Planning and Development': ['green belt', 'local development plan']}"
LDP2 Green Belt,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/ldp2-green-belt,https://open-data-perth-kinross.hub.arcgis.com/datasets/3ac6bb920c86438b97bd22706aefaa04_6.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,green belt;planning,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Green Belt boundary from the 2019 Adopted Local Development Plan</span></p></div>,ckan API,,Planning and Development,"{'Planning and Development': ['green belt', 'local development plan']}"
LDP2 Green Belt,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/ldp2-green-belt,https://open-data-perth-kinross.hub.arcgis.com/datasets/3ac6bb920c86438b97bd22706aefaa04_6.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,green belt;planning,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>Green Belt boundary from the 2019 Adopted Local Development Plan</span></p></div>,ckan API,,Planning and Development,"{'Planning and Development': ['green belt', 'local development plan']}"
